,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,SCRAMBLING_%,GIR_%,SG_TEE,SG_APPROACH,SG_SCRAMBLE,SG_PUTTING,SG_TOTAL,POINTS,TOP 10,1ST,MONEY,Year
157,Derek Fathauer,81,71.568,286.5,55.49,53.78,62.81,-.456,-.136,-.149,.094,-.647,408,2,,"$898,491",2017
158,Steve Wheatcroft,51,71.577,280.5,68.24,63.64,60.99,.259,-.953,.054,.479,-.162,138,1,,"$309,518",2017
159,Cody Gribble,79,71.581,297.2,54.77,54.74,62.70,-.338,-.586,-.061,.461,-.524,614,2,1,"$1,305,554",2017
160,Kyle Reifers,96,71.587,286.1,65.15,58.44,65.97,-.023,-.337,.218,-.276,-.418,241,,,"$454,570",2017
161,Patton Kizzire,84,71.598,293.0,52.54,54.31,63.52,-.744,.290,-.021,-.103,-.578,519,3,,"$1,110,395",2017
162,FabiÃ¡n GÃ³mez,61,71.610,285.1,61.81,58.67,64.69,.022,-.429,.006,-.006,-.407,168,,,"$332,352",2017
163,K.J. Choi,72,71.618,282.2,66.23,60.36,63.05,-.141,-.511,.213,.176,-.264,143,,,"$292,716",2017
164,Steven Alker,69,71.638,276.9,67.54,59.75,65.17,-.289,-.212,.398,-.309,-.412,121,,,"$218,681",2017
165,Jonathan Randolph,68,71.642,287.2,62.67,56.82,62.71,.030,-.213,-.212,-.076,-.506,221,1,,"$511,032",2017
166,Brian Stuard,93,71.720,272.3,71.49,57.99,63.59,-.340,.224,-.208,-.137,-.343,285,,,"$588,806",2017
167,Greg Chalmers,75,71.758,278.0,59.80,59.26,59.86,-.496,-.529,.175,.316,-.533,156,,,"$344,631",2017
168,Chad Collins,66,71.770,281.4,59.31,63.07,60.93,-.573,-.254,.294,.079,-.454,305,2,,"$693,743",2017
169,Roberto Castro,70,71.808,280.2,66.20,60.14,63.89,-.244,.105,.079,-.447,-.479,164,,,"$367,362",2017
170,Hunter Mahan,73,71.811,294.5,63.40,58.06,64.55,.376,-.886,-.326,.268,-.568,130,,,"$277,235",2017
171,Bryce Molder,74,71.817,277.0,57.60,59.14,61.79,-1.098,-.431,.301,.383,-.846,109,,,"$216,892",2017
172,Brad Fritsch,56,71.855,288.3,56.40,56.42,64.21,-.432,.235,.075,-.596,-.719,74,,,"$166,440",2017
173,Rod Pampling,71,71.861,287.8,60.83,52.83,64.01,-.110,-.231,.183,-.518,-.677,660,1,1,"$1,539,422",2017
174,Mark Hubbard,81,71.871,282.7,60.41,58.57,65.39,-.539,.101,-.064,-.200,-.702,124,,,"$267,968",2017
175,Brian Campbell,55,71.924,296.0,58.20,56.68,63.29,.063,-.750,-.126,.385,-.428,132,,,"$237,537",2017
176,Rick Lamb,54,71.978,298.0,64.81,54.03,66.89,.686,-.578,-.678,-.254,-.824,269,1,,"$524,372",2017
177,Ryo Ishikawa,56,71.990,288.8,51.92,57.84,63.29,-.580,-.328,-.021,-.204,-1.132,148,1,,"$319,748",2017
178,Ken Duke,77,72.078,274.2,68.62,56.47,63.69,-.179,-.256,.000,-.452,-.887,98,,,"$225,907",2017
179,Brett Stegmaier,78,72.115,288.7,64.66,50.11,66.74,-.141,-.117,-.493,-.514,-1.265,131,,,"$271,031",2017
180,Brett Drewitt,57,72.130,286.4,60.73,59.23,64.78,-.209,-.314,-.054,-.457,-1.035,95,,,"$184,388",2017
181,Jason Bohn,75,72.133,275.9,63.67,57.11,63.15,-.685,-.246,-.076,-.133,-1.141,73,,,"$165,910",2017
182,Ernie Els,52,72.179,283.6,54.48,56.00,56.60,-.565,-.512,-.001,.458,-.685,50,,,"$155,926",2017
183,Nicholas Lindheim,58,72.205,287.1,56.19,56.65,65.67,-.733,-.578,-.311,.336,-1.285,93,,,"$175,107",2017
184,Si Woo Kim,80,72.253,288.4,55.92,55.13,58.84,-.236,-.600,.095,-.392,-1.222,956,2,1,"$2,681,177",2017
185,Miguel Angel Carballo,63,72.363,288.1,63.61,54.72,64.91,.139,-1.035,-.142,-.320,-1.358,81,,,"$186,623",2017
186,Carl Pettersson,63,72.419,280.2,51.94,53.91,57.91,-1.123,-.385,.052,.172,-1.283,74,,,"$164,621",2017
187,Matt Every,76,72.671,297.7,48.41,48.01,60.16,-.734,-.141,-.306,-.272,-1.454,175,,,"$351,412",2017
188,Andrew Loupe,55,72.803,311.3,45.93,50.27,59.83,-.348,-.424,-.403,-.242,-1.416,105,1,,"$273,070",2017
189,Steven Bowditch,59,74.400,287.3,45.37,51.96,53.54,-1.717,-1.260,.238,-.150,-2.889,9,,,"$24,650",2017
0,Dustin Johnson,77,68.698,314.0,59.46,62.50,70.57,.919,.829,.238,.385,2.372,"2,056",12,3,"$8,457,352",2018
1,Justin Rose,70,68.993,303.5,66.02,63.03,69.95,.551,.526,.450,.424,1.952,"2,260",11,2,"$8,130,678",2018
2,Justin Thomas,91,69.118,311.8,58.41,62.47,68.77,.408,.844,.311,.272,1.835,"1,610",10,3,"$8,694,821",2018
3,Webb Simpson,95,69.293,293.7,62.34,66.10,67.93,-.116,.486,.370,.692,1.432,844,9,1,"$5,376,417",2018
4,Rory McIlroy,64,69.303,319.7,55.79,62.97,66.30,.761,.269,.322,.060,1.412,602,7,1,"$4,410,296",2018
5,Tommy Fleetwood,73,69.342,306.9,64.98,55.77,69.36,.580,.405,.296,.324,1.606,483,6,,"$3,935,147",2018
6,Tiger Woods,68,69.350,303.6,59.35,64.16,67.40,.061,.883,.385,.266,1.596,"2,219",7,1,"$5,443,841",2018
7,Rickie Fowler,74,69.435,299.8,65.33,63.05,69.52,.244,.494,.242,.296,1.275,512,6,,"$4,235,237",2018
8,Brooks Koepka,64,69.444,313.4,56.85,63.28,68.28,.658,.232,.162,.168,1.220,"1,093",6,2,"$7,094,047",2018
9,Tony Finau,105,69.520,315.1,55.09,57.22,70.18,.481,.500,.222,.232,1.435,"1,732",11,,"$5,620,138",2018
10,Jason Day,75,69.603,310.0,58.32,62.35,65.28,.176,-.140,.479,.770,1.285,564,5,2,"$5,087,461",2018
11,Henrik Stenson,60,69.617,291.5,75.19,60.67,73.51,.427,.960,-.027,-.207,1.153,990,5,,"$2,680,487",2018
12,Bryson DeChambeau,93,69.646,305.7,62.23,59.84,69.65,.586,.556,.070,.346,1.558,"2,188",9,3,"$8,094,489",2018
13,Francesco Molinari,73,69.797,301.0,65.04,58.67,70.24,.690,.593,.327,-.487,1.123,512,5,2,"$5,065,842",2018
14,Paul Casey,74,69.850,304.3,63.14,60.58,67.84,.138,.586,.109,.133,.966,403,5,1,"$3,641,771",2018
15,Rafa Cabrera Bello,75,69.887,295.1,67.85,57.98,70.16,.256,.487,.096,.273,1.112,"1,175",5,,"$2,449,869",2018
16,Patrick Cantlay,87,69.899,303.1,61.58,57.58,70.69,.622,.509,.146,-.182,1.096,453,7,1,"$3,963,962",2018
17,Jordan Spieth,81,69.904,299.8,61.55,61.63,70.47,.271,.409,.184,-.034,.830,"1,323",5,,"$2,793,536",2018
18,Zach Johnson,94,69.911,289.8,63.88,62.35,67.43,-.059,.463,.425,.206,1.035,981,2,,"$1,957,635",2018
19,Jon Rahm,71,69.958,308.9,59.20,57.18,70.12,.817,.047,.176,-.151,.889,422,5,1,"$3,992,678",2018
20,Alex Noren,67,69.973,299.2,61.73,61.74,64.91,.208,.107,-.029,.758,1.044,"1,169",3,,"$2,699,150",2018
21,Ryan Moore,78,70.015,289.2,71.94,64.16,68.80,.406,.532,.273,-.271,.941,806,5,,"$1,986,608",2018
22,Hideki Matsuyama,75,70.022,302.0,62.82,60.80,69.29,.194,.727,.143,.132,1.196,602,4,,"$2,687,477",2018
23,Tyrrell Hatton,58,70.091,298.8,61.84,62.58,66.46,.148,.202,.252,.335,.938,"1,041",4,,"$1,943,360",2018
24,Phil Mickelson,90,70.098,300.3,52.91,58.36,64.88,-.225,.555,.091,.510,.931,448,6,1,"$4,595,187",2018
25,Patrick Reed,94,70.106,298.1,55.11,62.94,63.57,.051,.187,.545,.164,.947,438,7,1,"$5,006,267",2018
26,Emiliano Grillo,94,70.152,295.2,70.16,61.05,68.84,.364,.345,-.122,.546,1.133,"1,270",6,,"$2,493,163",2018
27,Billy Horschel,86,70.154,295.4,67.80,58.03,71.75,.538,.352,-.169,.392,1.112,"1,840",6,1,"$4,315,200",2018
28,Louis Oosthuizen,62,70.157,299.8,64.81,64.26,65.74,.401,-.261,.408,-.026,.521,847,3,,"$1,731,493",2018
29,Gary Woodland,96,70.161,313.5,63.69,54.45,70.51,.803,.484,-.228,.007,1.066,385,3,1,"$3,108,907",2018
30,Byeong Hun An,86,70.190,307.9,60.19,61.16,67.99,.475,.448,.167,-.285,.805,"1,170",4,,"$2,599,264",2018
31,Charles Howell III,104,70.219,300.9,62.59,60.87,69.33,.324,.163,.095,.219,.801,"1,041",4,,"$2,179,725",2018
32,Luke List,98,70.229,314.6,54.66,58.41,68.36,.795,.194,.349,-.467,.870,"1,150",5,,"$2,710,736",2018
33,Aaron Wise,90,70.247,302.9,63.33,56.28,68.81,.410,.012,.042,.238,.703,418,4,1,"$3,486,407",2018
34,Marc Leishman,93,70.260,298.5,60.17,59.07,66.67,-.006,.211,.292,.126,.624,284,6,,"$3,771,221",2018
35,Brian Gay,103,70.280,282.9,71.37,63.26,64.52,-.166,.036,.253,.442,.565,949,6,,"$2,152,501",2018
36,Kevin Na,91,70.288,289.6,64.13,63.62,64.66,-.378,.273,.373,.533,.801,336,4,1,"$3,578,316",2018
37,Keegan Bradley,98,70.303,299.6,67.90,56.78,69.18,.237,.888,.026,-.358,.793,"1,253",5,1,"$4,069,464",2018
38,Chesson Hadley,103,70.311,300.0,60.07,56.60,67.68,.146,.606,-.102,.208,.859,"1,163",7,,"$2,768,863",2018
39,Daniel Berger,81,70.320,297.7,64.58,58.94,66.89,.100,.543,-.145,.319,.816,839,1,,"$1,721,763",2018
40,Jim Furyk,50,70.342,280.5,69.91,62.58,63.19,-.392,.179,.235,.389,.412,291,2,,"$660,010",2018
41,Brandt Snedeker,84,70.379,293.1,62.79,60.08,65.04,-.145,-.026,.318,.478,.625,"1,188",4,1,"$2,448,970",2018
42,Bubba Watson,90,70.384,313.1,58.27,56.64,68.21,.780,.005,-.231,.001,.555,918,6,3,"$5,793,748",2018
43,Kyle Stanley,93,70.404,295.7,71.29,54.80,71.09,.378,.298,-.027,.037,.686,373,5,,"$3,916,001",2018
44,Chris Kirk,108,70.411,289.8,64.64,63.53,68.24,-.048,.518,.190,.073,.732,888,4,,"$1,824,111",2018
45,Branden Grace,67,70.412,298.9,63.49,57.78,67.10,.163,.174,.125,.350,.812,634,2,,"$1,529,289",2018
46,Adam Scott,78,70.420,304.6,62.51,54.85,70.66,.300,.639,.125,-.285,.779,"1,081",3,,"$2,237,641",2018
47,Chez Reavie,93,70.432,286.5,72.24,62.27,68.67,.183,.437,-.137,.192,.674,"1,252",3,,"$2,700,018",2018
48,Kevin Streelman,94,70.436,295.1,69.11,60.93,71.56,.439,.415,.014,-.250,.619,724,5,,"$1,523,642",2018
49,Stewart Cink,87,70.440,298.1,57.60,55.69,68.58,.057,.698,.055,-.345,.465,775,3,,"$1,887,208",2018
50,Jason Kokrak,99,70.444,309.5,58.06,55.11,70.37,.360,.257,-.101,.022,.539,"1,053",4,,"$1,794,431",2018
51,C.T. Pan,104,70.457,292.7,68.98,56.89,71.20,.215,.267,.063,-.067,.478,"1,238",2,,"$1,881,787",2018
52,Matt Kuchar,88,70.461,288.0,63.27,63.60,66.81,-.199,.216,.211,.348,.576,740,4,,"$1,720,097",2018
53,Austin Cook,107,70.469,292.3,66.76,62.02,66.51,.120,-.045,.179,.315,.569,"1,203",3,1,"$2,448,920",2018
54,Xander Schauffele,96,70.486,304.9,59.77,57.81,65.59,.240,.235,-.027,.196,.644,581,7,,"$4,047,538",2018
55,Russell Henley,77,70.489,293.0,70.03,54.33,68.77,.093,.467,-.186,.167,.541,589,3,,"$1,516,438",2018
56,Cameron Smith,85,70.517,298.4,57.03,61.12,63.18,-.148,.034,.218,.115,.219,660,7,,"$3,622,607",2018
57,Charley Hoffman,87,70.521,299.5,58.34,56.22,66.53,.254,.216,-.071,.026,.425,689,,,"$1,400,637",2018
58,J.J. Spaun,85,70.525,298.2,66.18,55.76,69.48,.286,.410,-.255,-.149,.292,919,4,,"$1,978,906",2018
59,Brian Harman,94,70.536,291.9,67.14,56.95,67.59,.137,-.024,-.096,.273,.290,"1,129",8,,"$2,733,463",2018
60,Russell Knox,94,70.568,291.7,67.70,59.43,69.57,.059,.263,.149,-.088,.383,629,3,,"$1,424,030",2018
61,Beau Hossler,104,70.574,300.0,60.47,60.00,67.95,.281,-.395,.013,.685,.584,"1,134",5,,"$2,449,707",2018
62,Joel Dahmen,93,70.578,295.8,66.36,63.31,68.82,.300,.381,-.004,-.277,.400,676,3,,"$1,476,838",2018
63,Peter Uihlein,83,70.578,302.2,52.93,57.87,67.88,.132,-.040,.156,.021,.268,911,4,,"$1,797,715",2018
64,Andrew Putnam,97,70.579,293.8,60.42,61.52,70.47,-.146,.380,.187,.052,.472,"1,267",5,1,"$2,387,382",2018
65,Ian Poulter,73,70.593,293.6,66.41,57.11,67.01,.141,.435,.051,.223,.850,"1,090",4,1,"$2,714,450",2018
66,Pat Perez,82,70.594,290.9,65.09,55.63,67.78,-.063,-.138,.037,.115,-.048,"1,190",4,1,"$2,962,641",2018
67,Kiradech Aphibarnrat,51,70.629,294.7,65.12,55.59,62.20,.485,-.247,.135,.138,.511,,2,,,2018
68,Ollie Schniederjans,91,70.641,301.4,52.22,56.95,62.77,-.410,.090,.250,.325,.254,573,3,,"$1,303,610",2018
69,Abraham Ancer,98,70.659,296.1,63.64,62.69,66.49,.325,.074,-.022,-.056,.320,938,5,,"$1,676,695",2018
70,Anirban Lahiri,82,70.660,294.0,60.09,58.35,64.70,.070,-.285,.120,.199,.104,566,4,,"$1,441,205",2018
71,Alex Cejka,77,70.675,286.7,66.49,64.00,63.77,-.024,-.169,.495,.009,.312,524,2,,"$1,198,541",2018
72,Vaughn Taylor,83,70.692,286.1,67.51,59.91,67.02,-.005,.305,-.002,-.080,.219,445,3,,"$965,691",2018
73,Rory Sabbatini,91,70.693,292.3,62.05,61.36,67.85,.217,-.152,.234,.059,.358,521,1,,"$1,126,057",2018
74,Bronson Burgoon,69,70.701,302.8,64.53,55.61,68.44,.309,.371,-.307,.107,.481,718,2,,"$1,179,616",2018
75,John Huh,94,70.718,287.1,63.83,57.94,65.80,-.110,.240,-.047,.167,.251,480,2,,"$974,538",2018
76,Scott Stallings,96,70.719,299.7,56.57,60.86,65.62,-.008,.373,-.025,-.070,.270,608,2,,"$1,147,573",2018
77,Brandon Harkins,101,70.721,303.1,54.79,55.88,65.67,.181,-.006,-.124,.225,.275,545,3,,"$1,148,115",2018
78,Kevin Kisner,89,70.729,290.8,66.33,60.29,65.38,-.043,-.316,-.118,.513,.037,"1,132",4,,"$2,972,285",2018
79,Patrick Rodgers,97,70.731,303.5,61.14,57.22,65.65,-.039,-.323,.034,.561,.232,541,3,,"$1,287,040",2018
80,Jamie Lovemark,92,70.734,303.2,56.92,61.07,64.65,-.101,-.040,.519,.010,.388,664,3,,"$1,377,286",2018
81,Scott Piercy,84,70.736,296.6,65.68,55.96,69.72,.209,.553,.097,-.569,.290,872,2,1,"$1,882,337",2018
82,Corey Conners,97,70.743,303.3,62.99,57.52,70.19,.501,.275,-.198,-.385,.193,353,1,,"$728,296",2018
83,Adam Hadwin,92,70.750,289.4,65.60,58.59,68.04,.057,.166,.267,.106,.596,"1,226",3,,"$1,932,488",2018
84,Shane Lowry,64,70.754,300.7,61.20,53.48,68.65,.331,.245,-.052,-.286,.238,296,,,"$696,897",2018
85,Ryan Armour,109,70.758,283.5,73.58,60.13,68.22,-.012,.213,.194,-.058,.337,"1,113",3,1,"$2,485,203",2018
86,Johnson Wagner,75,70.758,286.1,64.25,65.41,67.87,-.213,.078,.226,.623,.715,338,,,"$656,322",2018
87,Jimmy Walker,81,70.786,299.0,53.49,59.09,61.90,-.437,.304,.166,.324,.357,741,4,,"$2,027,312",2018
88,J.B. Holmes,77,70.789,306.1,57.13,57.14,65.26,.565,.159,.032,-.207,.549,668,3,,"$1,595,942",2018
89,William McGirt,84,70.791,289.3,59.89,62.86,67.59,-.306,.091,.194,.200,.178,449,3,,"$933,327",2018
90,Sam Saunders,80,70.794,302.8,60.14,55.79,65.02,.350,-.081,-.138,.094,.226,437,4,,"$981,936",2018
91,Kevin Tway,110,70.800,310.1,52.61,56.77,66.88,.271,.032,-.026,.052,.329,643,3,,"$1,379,544",2018
92,Trey Mullinax,75,70.815,318.3,54.94,54.42,65.38,.506,-.442,-.207,.072,-.072,550,3,,"$1,184,245",2018
93,Blayne Barber,69,70.835,294.7,64.67,57.46,69.98,.101,-.047,-.073,-.022,-.041,202,,,"$398,137",2018
94,Kevin Chappell,77,70.839,308.6,61.27,56.28,66.52,.608,.296,-.236,-.344,.323,667,4,,"$1,608,338",2018
95,Martin Laird,73,70.839,299.0,63.22,59.15,65.90,-.045,.024,.209,.282,.470,453,3,,"$1,017,580",2018
96,Patton Kizzire,92,70.841,298.7,55.59,55.24,69.04,-.294,.381,-.150,.030,-.033,275,4,2,"$3,541,151",2018
97,Peter Malnati,87,70.841,290.9,56.86,61.30,62.99,-.372,-.257,.255,.619,.244,226,,,"$420,001",2018
98,Aaron Baddeley,84,70.850,295.3,53.27,61.09,63.39,-.345,.117,.595,-.057,.309,342,1,,"$725,928",2018
99,Denny McCarthy,71,70.861,295.4,63.45,59.83,68.17,.011,-.347,-.019,.449,.094,267,1,,"$498,341",2018
100,Nick Watney,94,70.862,307.5,56.33,55.68,67.96,.170,.141,-.167,.200,.343,760,1,,"$1,402,833",2018
101,Seamus Power,86,70.869,302.6,55.19,63.80,65.17,.076,-.392,-.003,.498,.178,455,2,,"$791,018",2018
102,Troy Merritt,89,70.888,295.4,62.93,57.60,65.16,.138,.086,-.092,.077,.209,616,3,1,"$1,326,989",2018
103,James Hahn,85,70.896,298.7,63.73,59.62,68.29,.323,.081,.028,-.152,.279,666,1,,"$1,386,301",2018
104,Cameron Percy,56,70.909,295.6,63.66,57.30,69.56,.241,.039,.210,-.205,.285,191,2,,"$387,612",2018
105,Sam Ryder,82,70.914,297.3,66.91,56.47,72.08,.203,.399,-.099,-.349,.154,551,3,,"$1,046,166",2018
106,J.T. Poston,73,70.915,300.7,61.53,57.53,68.31,.381,-.373,-.005,.135,.138,448,2,,"$940,661",2018
107,Keith Mitchell,99,70.920,312.6,58.59,56.55,69.42,.706,-.128,-.092,-.504,-.018,878,4,,"$1,641,260",2018
108,Michael Thompson,62,70.924,296.4,64.66,55.77,70.11,-.073,-.423,.050,.498,.052,280,,,"$563,972",2018
109,Tom Hoge,101,70.945,291.4,62.43,61.41,63.62,.018,.297,-.079,-.162,.074,608,3,,"$1,358,542",2018
110,Harold Varner III,91,70.971,308.2,59.02,58.14,67.79,.204,-.076,.021,-.024,.125,524,3,,"$1,223,064",2018
111,Ben Martin,64,70.974,289.6,63.52,58.80,63.98,-.142,.119,-.096,.118,-.001,266,1,,"$532,936",2018
112,Ryan Blaum,81,70.993,289.0,64.31,55.46,66.10,.011,-.074,.005,.025,-.033,433,2,,"$980,877",2018
113,Nate Lashley,51,70.999,293.9,60.58,60.59,68.20,.111,.036,.080,.082,.310,168,,,"$296,650",2018
114,Graeme McDowell,67,71.001,293.2,64.92,59.95,64.50,.124,.046,.049,.478,.697,274,1,,"$581,024",2018
115,Brice Garnett,99,71.018,296.7,64.45,58.63,66.78,.188,-.144,-.278,-.076,-.310,933,2,1,"$1,466,224",2018
116,FabiÃ¡n GÃ³mez,88,71.020,291.1,64.99,58.85,67.86,-.062,-.015,-.030,.001,-.106,221,,,"$437,032",2018
117,Brendan Steele,74,71.021,310.3,60.47,52.56,69.24,.557,.243,-.195,-.576,.029,"1,015",3,1,"$2,291,128",2018
118,"Ted Potter, Jr.",87,71.024,286.0,66.83,57.51,63.03,-.074,-.200,.105,.074,-.094,889,1,1,"$1,976,198",2018
119,Bill Haas,76,71.028,296.2,57.27,60.34,64.79,-.177,-.052,.368,-.059,.079,262,1,,"$638,414",2018
120,Ryan Palmer,69,71.031,305.2,59.11,55.38,65.61,.235,.236,-.174,-.528,-.231,916,3,,"$1,484,445",2018
121,Brian Stuard,103,71.038,278.9,71.44,59.23,67.12,-.227,.099,.026,.164,.062,654,3,,"$1,089,763",2018
122,Tyler Duncan,97,71.040,294.4,66.74,52.76,69.65,.273,.476,-.166,-.566,.017,457,2,,"$944,021",2018
123,David Lingmerth,82,71.043,285.4,68.93,58.57,63.03,.006,-.160,-.081,.229,-.007,274,,,"$616,758",2018
124,Andrew Landry,82,71.059,291.1,62.92,56.97,65.63,.206,-.083,-.152,-.010,-.039,"1,225",5,1,"$2,642,179",2018
125,Lucas Glover,65,71.066,297.7,65.06,59.83,67.12,.514,-.043,-.008,-.186,.276,324,1,,"$789,382",2018
126,Ben Crane,65,71.097,281.1,67.52,63.00,64.88,-.302,-.038,.184,.332,.176,267,1,,"$620,646",2018
127,Matt Jones,70,71.112,304.5,59.38,60.16,66.49,.333,-.386,.192,-.034,.104,264,,,"$538,681",2018
128,Hunter Mahan,67,71.135,296.9,65.04,58.81,68.96,.465,-.149,-.453,.346,.209,234,1,,"$457,337",2018
129,Lanto Griffin,80,71.145,302.5,55.27,55.76,67.42,-.046,-.043,-.084,-.096,-.268,175,,,"$358,380",2018
130,Talor Gooch,78,71.149,298.9,57.31,59.53,63.58,-.322,.075,.053,.031,-.163,308,,,"$654,200",2018
131,Harris English,84,71.162,302.4,58.99,57.86,63.32,-.219,-.297,.111,.222,-.184,383,2,,"$799,450",2018
132,Dominic Bozzelli,65,71.179,297.0,55.69,58.86,60.94,-.244,-.252,.133,.308,-.055,190,,,"$391,634",2018
133,Richy Werenski,98,71.185,291.8,65.06,56.49,66.97,.077,-.169,.077,-.109,-.124,498,2,,"$1,081,283",2018
134,Brett Stegmaier,67,71.191,295.4,58.38,56.44,70.31,-.135,.078,-.296,.401,.048,149,,,"$305,607",2018
135,Shawn Stefani,76,71.192,299.6,56.52,58.43,67.49,-.093,.220,.013,-.034,.107,268,1,,"$523,204",2018
136,Danny Lee,88,71.196,290.6,62.65,60.81,65.05,.005,-.155,.051,.156,.058,587,3,,"$1,269,386",2018
137,Zac Blair,64,71.215,279.5,62.76,61.43,66.48,-.345,.072,.394,.203,.323,176,,,"$330,507",2018
138,Tyrone Van Aswegen,101,71.243,290.3,56.98,58.08,65.23,-.493,-.008,.187,-.010,-.323,364,1,,"$763,584",2018
139,Tom Lovelady,87,71.252,315.9,54.73,52.08,67.08,.379,-.240,-.279,-.049,-.190,332,2,,"$700,783",2018
140,Nick Taylor,94,71.269,292.7,60.94,61.83,67.65,.049,.011,.017,-.312,-.235,420,2,,"$899,373",2018
141,Jhonattan Vegas,92,71.275,303.6,57.91,58.60,65.17,.294,-.081,-.124,-.059,.030,598,1,,"$1,137,444",2018
142,Ben Silverman,90,71.281,290.2,65.56,57.36,64.95,.069,-.385,-.128,.238,-.206,323,2,,"$793,140",2018
143,Mackenzie Hughes,80,71.282,294.9,60.04,54.19,66.01,-.068,.353,-.122,-.177,-.014,227,1,,"$518,476",2018
144,Jason Dufner,71,71.323,297.1,63.30,58.25,64.24,.256,-.009,-.178,-.058,.011,557,2,,"$1,497,655",2018
145,David Hearn,66,71.325,285.1,66.63,55.65,68.89,-.170,.379,-.113,-.127,-.031,315,2,,"$622,383",2018
146,Scott Brown,102,71.329,292.6,62.03,54.79,65.65,-.265,-.270,-.175,.049,-.661,422,2,,"$1,076,678",2018
147,Kelly Kraft,94,71.333,288.6,65.84,58.93,63.83,-.286,.017,-.126,.075,-.320,627,3,,"$1,496,253",2018
148,Nicholas Lindheim,77,71.344,293.5,60.44,53.90,68.04,-.258,-.368,-.052,.355,-.323,272,1,,"$593,842",2018
149,Charl Schwartzel,65,71.349,299.5,55.19,57.88,61.11,-.035,-.168,-.073,.081,-.195,528,3,,"$1,710,179",2018
150,Bud Cauley,55,71.356,295.4,60.81,60.12,64.26,-.113,-.032,.239,.367,.461,405,2,,"$900,591",2018
151,Stephan Jaeger,81,71.356,299.2,58.76,56.76,67.11,.045,-.166,.175,-.144,-.090,211,,,"$422,260",2018
152,Si Woo Kim,108,71.367,290.8,60.68,57.23,63.78,-.014,-.200,.291,-.168,-.092,"1,026",5,,"$2,276,114",2018
153,Adam Schenk,86,71.370,305.5,57.67,54.55,67.92,.073,-.262,-.091,.130,-.150,239,1,,"$474,923",2018
154,J.J. Henry,81,71.372,291.8,66.22,54.77,70.52,.174,.340,-.138,-.569,-.193,239,1,,"$482,052",2018
155,Jonathan Byrd,70,71.398,291.7,58.59,58.31,68.19,-.542,.043,.339,-.106,-.266,147,,,"$267,055",2018
156,Retief Goosen,60,71.409,296.2,55.22,56.98,61.75,-.392,.389,-.083,-.411,-.497,261,1,,"$545,364",2018
157,Robert Garrigus,80,71.457,307.9,56.37,56.84,65.28,.210,.331,-.186,-.569,-.213,353,1,,"$702,030",2018
158,Martin Flores,92,71.458,300.0,54.92,54.89,66.34,-.097,-.083,-.098,-.289,-.567,215,,,"$449,266",2018
159,Conrad Shindler,60,71.465,291.3,65.77,60.00,66.27,.114,-.008,-.252,-.166,-.313,92,,,"$187,399",2018
160,Whee Kim,93,71.477,285.8,61.11,58.56,63.55,-.748,.030,-.146,.427,-.437,805,3,,"$1,920,340",2018
161,Sean O'Hair,67,71.479,302.7,60.09,57.56,63.84,.211,-.073,-.164,-.207,-.233,526,2,,"$1,104,865",2018
162,Xinjun Zhang,81,71.486,298.7,65.33,58.20,67.04,.139,-.254,-.182,-.437,-.734,195,1,,"$420,377",2018
163,Rob Oppenheim,74,71.532,285.2,56.26,59.55,64.05,-.662,.026,.050,.045,-.542,148,,,"$279,019",2018
164,Wesley Bryan,69,71.552,280.4,55.41,60.17,61.28,-1.443,.222,.407,.360,-.454,219,,,"$498,166",2018
165,Hudson Swafford,73,71.619,302.8,64.57,54.01,68.99,.225,-.237,-.221,-.260,-.492,245,,,"$569,391",2018
166,Chris Stroud,81,71.628,289.8,62.24,59.96,62.94,-.277,-.056,-.058,.053,-.338,255,1,,"$565,466",2018
167,Steve Wheatcroft,60,71.631,288.9,69.79,61.03,66.57,.112,-.065,-.258,-.128,-.339,138,1,,"$309,656",2018
168,Michael Kim,74,71.662,289.9,54.89,56.05,60.63,-1.023,-.213,-.027,.259,-1.003,675,1,1,"$1,379,736",2018
169,Ricky Barnes,65,71.663,290.6,47.15,57.40,63.75,-1.019,.059,.257,.338,-.365,164,1,,"$340,591",2018
170,Chad Campbell,87,71.683,286.5,64.70,59.39,65.54,-.042,-.010,.023,-.454,-.484,361,2,,"$801,960",2018
171,Billy Hurley III,70,71.715,284.0,59.24,54.93,63.02,-.696,-.170,.139,.025,-.702,73,,,"$145,725",2018
172,Roberto DÃ­az,72,71.731,286.3,63.20,58.56,63.73,-.165,-.600,-.237,.168,-.833,107,,,"$235,635",2018
173,Derek Fathauer,84,71.827,289.1,53.27,54.99,60.35,-.757,-.365,-.048,.363,-.807,316,1,,"$708,712",2018
174,Robert Streb,78,71.905,292.6,54.11,52.89,64.94,-.680,.096,.084,-.081,-.581,155,1,,"$411,606",2018
175,Martin Piller,79,71.929,292.2,58.51,57.74,60.39,-.248,-.811,-.186,.119,-1.127,371,2,,"$847,304",2018
176,Jonathan Randolph,71,71.945,289.4,62.18,59.83,60.43,-.271,-.538,-.182,.115,-.877,166,1,,"$453,328",2018
177,Sung Kang,89,71.954,293.1,56.72,52.40,63.20,-.488,-.094,-.225,-.235,-1.041,490,2,,"$1,243,309",2018
