,NAME,ROUNDS,SCORING,DRIVE_DISTANCE,FWY_%,SCRAMBLING_%,GIR_%,SG_TEE,SG_APPROACH,SG_SCRAMBLE,SG_PUTTING,SG_TOTAL,POINTS,TOP 10,1ST,MONEY,Year
98,Mathew Goggin,76,70.834,291.1,66.08,56.55,65.62,0.40299999999999997,-0.036000000000000004,-0.107,-0.273,-0.013000000000000001,782,3,0,1118845,2009
99,Corey Pavin,73,70.84,259.0,70.95,58.89,62.99,-0.9740000000000001,0.17,0.326,0.429,-0.049,334,0,0,474526,2009
100,Jason Bohn,88,70.847,285.1,70.45,54.26,69.63,0.16,0.754,-0.23600000000000002,-0.381,0.298,876,2,0,1159936,2009
101,Tim Herron,87,70.86,292.1,58.28,59.65,63.92,0.067,-0.243,0.21600000000000003,-0.073,-0.033,421,0,0,619843,2009
102,Pat Perez,74,70.86399999999999,288.5,62.89,59.0,63.12,-0.07400000000000001,-0.129,0.113,0.534,0.445,1233,2,1,1720360,2009
103,Cameron Beckman,87,70.868,287.0,62.2,59.03,65.53,-0.191,0.28300000000000003,-0.07400000000000001,-0.009000000000000001,0.009000000000000001,521,2,0,726705,2009
104,Webb Simpson,94,70.875,286.2,59.57,63.03,62.59,-0.297,-0.223,0.139,0.555,0.175,986,4,0,1249674,2009
105,D.J. Trahan,96,70.877,289.2,67.19,55.47,70.37,0.506,0.369,-0.23199999999999998,-0.419,0.22399999999999998,549,3,0,1078256,2009
106,Lee Janzen,74,70.902,282.0,62.39,59.77,64.05,-0.331,0.184,0.17,0.262,0.285,738,2,0,871187,2009
107,Patrick Sheehan,51,70.903,281.0,70.62,62.7,68.48,-0.05,0.266,0.013999999999999999,0.021,0.251,213,0,0,283119,2009
108,D.A. Points,99,70.931,281.3,68.36,57.52,66.25,0.068,0.21100000000000002,0.016,0.003,0.298,808,4,0,1320021,2009
109,John Merrick,91,70.936,296.9,61.47,54.58,64.93,0.162,-0.08199999999999999,-0.32799999999999996,-0.016,-0.264,762,4,0,1438892,2009
110,Scott Piercy,85,70.957,300.6,55.76,57.61,66.19,0.11900000000000001,0.111,-0.10300000000000001,0.069,0.196,683,2,0,1032716,2009
111,Cliff Kresge,78,70.961,280.5,65.33,59.49,63.81,-0.10800000000000001,0.047,0.02,0.033,-0.006999999999999999,319,1,0,464401,2009
112,Ben Curtis,63,70.97800000000001,279.5,64.75,58.65,64.25,0.154,-0.642,-0.027999999999999997,0.7659999999999999,0.251,491,1,0,799524,2009
113,Alex Cejka,82,70.98,281.2,69.8,57.54,66.52,-0.006,0.37200000000000005,0.188,-0.322,0.233,416,3,0,953664,2009
114,Joe Ogilvie,85,70.992,291.4,57.52,61.46,62.32,-0.218,-0.287,0.05,0.546,0.091,377,1,0,613700,2009
115,Rich Beem,77,71.035,284.7,64.05,56.63,68.44,0.10099999999999999,-0.019,-0.309,-0.033,-0.26,347,1,0,676899,2009
116,Steve Flesch,77,71.055,284.4,63.01,60.82,66.67,-0.301,0.318,0.162,-0.292,-0.11199999999999999,389,2,0,668052,2009
117,Bob Heintz,59,71.07,283.5,66.01,62.57,64.65,-0.326,-0.335,0.081,0.601,0.02,144,1,0,312699,2009
118,Rocco Mediate,79,71.093,283.1,64.18,55.82,65.63,0.028999999999999998,0.324,0.337,-0.521,0.17,327,1,0,484757,2009
119,Charles Warren,63,71.097,298.5,63.9,57.28,68.52,0.628,0.183,-0.358,-0.28600000000000003,0.16699999999999998,330,0,0,475726,2009
120,Ryuji Imada,85,71.107,278.4,61.62,60.68,61.44,-0.583,-0.252,0.37799999999999995,0.442,-0.015,504,0,0,706394,2009
121,Dean Wilson,81,71.117,270.3,64.33,57.32,65.01,-0.9570000000000001,0.369,0.257,0.35100000000000003,0.02,291,0,0,442600,2009
122,Steve Elkington,70,71.119,285.3,68.56,58.05,67.46,0.09699999999999999,0.096,0.047,-0.069,0.171,194,0,0,243404,2009
123,Tom Pernice Jr.,82,71.127,281.9,64.29,63.46,64.77,-0.245,0.006,0.192,-0.017,-0.064,255,2,0,536598,2009
124,Richard Johnson,85,71.139,274.0,68.63,58.51,65.41,-0.503,-0.08,-0.154,0.332,-0.405,599,2,0,687077,2009
125,Aaron Baddeley,66,71.153,287.8,56.48,58.35,59.57,-0.45899999999999996,-0.507,0.212,0.604,-0.151,431,2,0,837065,2009
126,Jeff Maggert,79,71.169,288.9,68.31,59.73,68.21,0.447,-0.192,-0.201,-0.3,-0.247,363,2,0,651384,2009
127,Bart Bryant,58,71.17699999999999,274.6,71.9,55.25,62.76,-0.106,-0.033,-0.226,-0.142,-0.507,227,1,0,326590,2009
128,Nathan Green,104,71.185,283.5,60.66,61.53,62.89,-0.40700000000000003,-0.153,0.08900000000000001,0.375,-0.09699999999999999,910,1,1,1436342,2009
129,K.J. Choi,65,71.205,280.1,67.67,56.01,66.06,-0.006,-0.002,0.222,-0.051,0.163,492,1,0,968506,2009
130,Brendon de Jonge,90,71.225,290.3,61.86,55.04,66.67,0.134,0.034,-0.187,-0.217,-0.23600000000000002,315,2,0,536696,2009
131,Tommy Armour III,58,71.227,287.3,68.61,56.4,67.05,0.353,0.264,-0.33799999999999997,-0.2,0.079,302,1,0,503306,2009
132,Martin Laird,72,71.232,299.9,63.09,51.18,66.35,0.5379999999999999,-0.509,-0.138,0.054000000000000006,-0.055,289,2,1,1349354,2009
133,John Rollins,92,71.243,296.5,65.85,58.2,64.2,0.618,-0.449,-0.157,-0.001,0.011000000000000001,1266,4,1,2269475,2009
134,Joe Durant,62,71.25,279.5,74.09,52.45,70.58,0.465,0.413,-0.40399999999999997,-0.779,-0.304,206,1,0,250720,2009
135,David Mathis,82,71.304,280.8,62.37,61.19,63.08,-0.266,-0.28600000000000003,-0.114,0.349,-0.317,377,0,0,364959,2009
136,Johnson Wagner,81,71.312,288.4,64.42,57.49,65.64,-0.19699999999999998,0.09,-0.07200000000000001,0.04,-0.139,268,1,0,434571,2009
137,Aron Price,89,71.329,279.6,63.82,58.2,65.71,-0.456,-0.055999999999999994,-0.165,0.109,-0.5670000000000001,317,1,0,487454,2009
138,Nicholas Thompson,96,71.336,294.8,64.04,57.27,67.08,0.473,0.096,-0.203,-0.46799999999999997,-0.102,315,1,0,675178,2009
139,Chez Reavie,81,71.361,279.6,70.19,59.53,65.95,-0.203,-0.109,0.265,-0.195,-0.24100000000000002,240,1,0,477766,2009
140,Ricky Barnes,67,71.37100000000001,292.6,58.3,51.78,68.17,-0.042,0.327,-0.037000000000000005,-1.216,-0.968,300,1,0,684863,2009
141,Daniel Chopra,89,71.372,297.1,57.37,55.33,63.11,-0.022000000000000002,-0.345,0.047,0.302,-0.017,549,2,0,814331,2009
142,Jimmy Walker,74,71.37899999999999,291.0,53.59,62.22,63.24,-0.574,0.263,0.244,-0.10300000000000001,-0.17,284,2,0,662683,2009
143,Matt Bettencourt,98,71.38,292.9,58.58,57.06,63.04,-0.046,-0.267,-0.257,0.057999999999999996,-0.512,463,2,0,740037,2009
144,Jeff Quinney,78,71.415,273.4,67.68,60.12,63.39,-0.563,0.064,0.049,0.217,-0.233,425,2,0,718950,2009
145,Jarrod Lyle,65,71.423,287.3,61.59,59.78,65.11,0.159,-0.601,0.27399999999999997,-0.415,-0.584,180,1,0,275195,2009
146,Stuart Appleby,79,71.43,290.1,59.1,54.55,63.18,-0.222,0.179,0.21600000000000003,-0.6579999999999999,-0.486,302,1,0,562837,2009
147,Glen Day,79,71.449,275.0,69.95,61.36,66.59,-0.139,-0.263,0.067,-0.35,-0.685,273,0,0,445720,2009
148,Mark Calcavecchia,72,71.455,286.1,61.06,57.94,65.51,-0.095,-0.07,-0.051,-0.259,-0.475,411,3,0,787346,2009
149,Kris Blanks,60,71.457,291.4,66.53,56.71,66.26,0.154,0.284,-0.375,-0.32799999999999996,-0.266,202,1,0,307130,2009
150,Jay Williamson,69,71.458,283.5,69.61,58.64,70.49,-0.084,0.195,0.047,-0.895,-0.737,172,0,0,240574,2009
151,Andres Romero,58,71.462,298.5,51.62,51.11,64.91,0.37,-0.521,-0.096,-0.044000000000000004,-0.29100000000000004,329,2,0,789305,2009
152,Kent Jones,73,71.48899999999999,281.3,69.28,56.08,65.56,0.004,-0.462,-0.08,-0.145,-0.684,162,1,0,301879,2009
153,Ryan Palmer,78,71.491,297.1,61.23,56.17,65.38,-0.14300000000000002,-0.15,-0.268,0.188,-0.373,324,1,0,454510,2009
154,Todd Hamilton,83,71.505,284.8,64.6,57.74,63.65,0.055,-0.512,-0.155,0.12300000000000001,-0.489,369,1,0,605225,2009
155,Casey Wittenberg,71,71.52,285.0,64.69,59.95,67.64,-0.132,-0.055999999999999994,0.158,-0.431,-0.461,211,1,0,376076,2009
156,J.B. Holmes,74,71.523,304.6,48.02,52.61,61.19,0.12300000000000001,0.29100000000000004,-0.138,-0.73,-0.45299999999999996,843,2,0,1219534,2009
157,Carl Pettersson,86,71.544,288.6,57.55,54.14,62.53,-0.326,-0.423,-0.14300000000000002,0.321,-0.5720000000000001,258,1,0,564605,2009
158,Steve Lowery,83,71.564,290.6,65.54,58.77,64.12,0.185,-0.314,-0.473,0.079,-0.523,262,0,0,329114,2009
159,Kirk Triplett,60,71.565,286.4,72.62,62.64,67.78,0.37,-0.027000000000000003,-0.075,-0.84,-0.5720000000000001,124,0,0,155480,2009
160,Brad Adamonis,70,71.574,289.0,57.04,61.81,62.99,-0.33899999999999997,-0.379,0.18100000000000002,0.066,-0.47100000000000003,253,1,0,333971,2009
161,Ken Duke,87,71.596,283.1,62.51,60.73,63.09,-0.077,-0.04,0.177,-0.475,-0.414,352,0,0,382826,2009
162,Mark Brooks,55,71.60600000000001,269.2,70.86,63.93,63.95,-0.49,-0.27699999999999997,-0.004,0.003,-0.767,182,1,0,263074,2009
163,Colt Knost,71,71.67,279.6,69.83,54.83,66.23,-0.012,-0.562,-0.304,0.076,-0.8009999999999999,127,0,0,180754,2009
164,Jason Gore,74,71.693,290.7,66.15,56.91,65.62,0.326,-0.163,-0.163,-0.617,-0.618,197,2,0,408811,2009
165,Adam Scott,53,71.72,294.9,58.77,53.16,62.82,-0.005,-0.045,0.27,-0.8809999999999999,-0.66,432,1,0,783138,2009
166,Will MacKenzie,69,71.742,289.4,66.08,54.14,67.87,0.257,0.08800000000000001,0.052000000000000005,-0.991,-0.594,292,2,0,659686,2009
167,Peter Lonard,86,71.766,279.5,66.52,55.88,64.84,-0.166,-0.26899999999999996,-0.034,-0.47,-0.9390000000000001,182,0,0,333825,2009
168,Brian Vranesh,51,71.782,288.2,63.51,61.76,63.83,0.06,-0.63,-0.182,-0.109,-0.861,111,1,0,198567,2009
169,Gary Woodland,53,71.839,307.3,53.06,45.08,65.13,-0.203,-0.021,-0.52,-0.541,-1.285,68,0,0,121031,2009
170,Darron Stiles,52,71.85300000000001,279.8,71.3,56.57,65.63,0.094,-0.049,0.14300000000000002,-0.655,-0.467,169,1,0,199385,2009
171,Billy Mayfair,83,71.952,284.2,70.01,53.68,66.33,0.02,-0.01,0.01,-0.91,-0.89,225,1,0,392068,2009
172,Marc Turnesa,77,72.17699999999999,279.5,66.14,53.41,62.99,-0.237,-0.616,-0.35,0.040999999999999995,-1.162,125,0,0,197069,2009
173,Peter Tomasulo,61,72.26100000000001,293.0,63.87,53.14,64.65,0.249,-0.573,-0.14300000000000002,-0.619,-1.0859999999999999,89,0,0,128706,2009
174,Brian Bateman,55,72.298,288.7,56.4,54.73,64.75,-0.64,-0.486,-0.226,0.075,-1.276,17,0,0,43611,2009
175,David Duval,56,72.303,292.7,50.9,48.98,60.91,-1.33,-0.266,-0.006,-0.126,-1.7280000000000002,274,1,0,623824,2009
176,Parker McLachlin,71,72.431,279.5,54.29,58.08,58.37,-1.036,-0.976,0.252,0.617,-1.143,173,0,0,275033,2009
177,Derek Fathauer,63,72.439,286.4,56.62,54.3,60.33,-0.35,-0.568,-0.16699999999999998,-0.345,-1.43,83,0,0,125305,2009
178,Rick Price,54,72.515,278.6,67.47,54.3,66.32,-0.154,-0.168,-0.39,-0.807,-1.518,43,0,0,66689,2009
179,Leif Olson,51,72.52,296.5,55.5,52.89,61.11,-0.599,-0.39899999999999997,-0.37799999999999995,-0.24,-1.6159999999999999,73,1,0,412966,2009
180,Greg Kraft,51,72.654,273.1,63.58,52.22,62.65,-0.581,0.016,-0.474,-0.47100000000000003,-1.5090000000000001,112,0,0,156686,2009
181,Brendon Todd,53,72.758,276.2,62.03,51.13,61.44,-0.792,-0.71,0.055,-0.051,-1.4980000000000002,154,0,0,203841,2009
182,Brad Faxon,59,72.961,270.8,58.92,57.31,52.35,-1.03,-1.4280000000000002,-0.24600000000000002,0.78,-1.925,39,0,0,57213,2009
183,Eric Axley,71,73.11399999999999,282.8,50.97,50.49,57.3,-1.4409999999999998,-0.804,-0.253,0.341,-2.157,70,0,0,83152,2009
0,Matt Kuchar,97,69.60600000000001,286.9,67.89,64.69,69.36,0.158,0.336,0.33399999999999996,0.648,1.4609999999999999,2728,11,1,4910477,2010
1,Steve Stricker,73,69.66,282.9,68.5,63.75,68.29,0.191,0.773,0.419,0.43700000000000006,1.818,2028,9,2,4190235,2010
2,Retief Goosen,75,69.718,291.4,64.79,63.91,65.96,0.337,0.185,0.395,0.679,1.598,1360,10,0,3218089,2010
3,Paul Casey,64,69.72,294.2,61.31,60.86,68.68,0.215,0.483,-0.111,0.812,1.411,2250,7,0,3613194,2010
4,Jim Furyk,76,69.828,276.0,71.01,63.47,67.12,0.15,0.6409999999999999,0.36700000000000005,0.402,1.564,2980,7,3,4809622,2010
5,Ernie Els,72,69.843,288.4,60.16,61.23,67.86,0.215,0.735,0.043,0.33,1.3219999999999998,1438,7,2,4558861,2010
6,Luke Donald,71,69.85,277.0,62.36,65.41,65.28,-0.506,0.6609999999999999,0.46399999999999997,0.87,1.493,2700,7,0,3665234,2010
7,Justin Rose,78,69.885,287.8,65.17,63.85,66.31,0.33799999999999997,0.168,0.447,0.243,1.195,718,4,2,3603331,2010
8,Bo Van Pelt,104,69.955,292.0,65.23,62.33,69.23,0.7240000000000001,0.26,0.107,0.098,1.192,445,8,0,3336258,2010
9,Phil Mickelson,76,69.96600000000001,299.1,52.66,61.84,65.13,0.185,0.738,0.228,-0.147,1.001,843,6,1,3821733,2010
10,J.B. Holmes,100,70.089,307.2,54.45,62.48,65.5,0.7290000000000001,0.026000000000000002,0.113,0.064,0.9359999999999999,1501,3,0,2386248,2010
11,K.J. Choi,82,70.09899999999999,283.1,65.99,62.67,68.52,0.151,0.507,0.26899999999999996,0.054000000000000006,0.9840000000000001,718,4,0,2199962,2010
12,Robert Allenby,76,70.131,289.1,64.75,56.37,68.17,0.40299999999999997,0.642,-0.031,0.13699999999999998,1.156,500,5,0,2974997,2010
13,Dustin Johnson,83,70.135,308.5,56.35,55.81,67.95,0.76,0.28800000000000003,-0.179,0.11199999999999999,0.9790000000000001,2493,7,2,4473122,2010
14,Padraig Harrington,57,70.17399999999999,292.1,56.7,61.2,61.9,-0.10400000000000001,0.524,0.379,0.267,1.063,772,5,0,1381453,2010
15,Dean Wilson,54,70.223,281.6,67.37,67.16,68.98,-0.341,0.158,0.139,0.7809999999999999,0.736,434,1,0,832640,2010
16,Bubba Watson,77,70.229,309.8,55.67,55.5,68.54,0.7979999999999999,0.14,-0.168,-0.077,0.695,600,4,1,3198998,2010
17,Ben Crane,85,70.234,282.3,71.13,59.06,68.22,0.16899999999999998,0.379,0.046,0.266,0.862,550,5,1,2841500,2010
18,Tim Clark,88,70.24600000000001,272.2,73.72,62.67,66.73,-0.025,0.591,-0.003,0.26899999999999996,0.8320000000000001,593,7,1,3530002,2010
19,Charley Hoffman,85,70.25399999999999,298.2,61.59,60.6,66.53,0.638,0.317,-0.065,0.10400000000000001,0.995,2500,5,1,2559646,2010
20,Brandt Snedeker,89,70.258,277.1,64.27,61.19,62.36,-0.287,0.08800000000000001,0.308,0.46399999999999997,0.5720000000000001,1470,5,0,1602690,2010
21,Jason Day,82,70.274,298.2,57.78,60.38,67.68,0.254,0.054000000000000006,0.444,-0.009000000000000001,0.738,1660,5,1,2904327,2010
22,Charlie Wi,95,70.28399999999999,281.2,64.19,65.56,66.55,-0.28600000000000003,0.28,0.127,0.574,0.679,1560,4,0,1568492,2010
23,Nick Watney,91,70.291,296.5,62.63,55.51,69.63,0.593,0.517,-0.304,0.09,0.915,880,8,0,2536714,2010
24,Charles Howell III,103,70.292,294.3,54.58,64.46,68.57,-0.040999999999999995,0.046,0.324,0.452,0.784,764,6,0,1482211,2010
25,Bill Haas,87,70.308,293.3,64.17,57.96,69.92,0.46399999999999997,0.515,0.005,-0.065,0.9179999999999999,1565,4,2,2905136,2010
26,Kevin Na,94,70.314,278.6,66.46,64.45,65.89,-0.247,0.33299999999999996,0.276,0.493,0.8540000000000001,570,4,0,2021815,2010
27,Steve Elkington,74,70.318,289.2,68.01,64.23,68.71,0.368,-0.191,0.049,0.32799999999999996,0.557,571,3,0,955084,2010
28,David Toms,86,70.337,281.3,71.88,61.29,67.58,0.254,0.122,0.057999999999999996,0.27399999999999997,0.693,1118,2,0,1590998,2010
29,Vijay Singh,75,70.343,292.3,63.28,56.46,68.62,0.369,0.9790000000000001,0.145,-0.7390000000000001,0.753,1108,2,0,1334262,2010
30,Brendon de Jonge,114,70.344,286.9,65.51,55.52,70.07,0.16,0.721,-0.125,0.0,0.762,1170,7,0,2167978,2010
31,Chris Riley,73,70.345,278.3,68.7,64.47,67.33,0.16399999999999998,-0.177,0.364,0.185,0.5379999999999999,512,3,0,1001582,2010
32,Rory McIlroy,54,70.351,300.0,62.64,60.13,66.24,0.698,0.271,-0.025,-0.225,0.7140000000000001,1489,5,1,2554280,2010
33,Paul Stankowski,62,70.354,290.3,65.38,55.48,70.88,0.016,0.377,-0.16,0.332,0.561,296,2,0,666591,2010
34,Joe Durant,67,70.365,285.6,75.94,59.09,71.95,0.597,0.29600000000000004,-0.11800000000000001,-0.292,0.48100000000000004,321,2,0,788755,2010
35,Freddie Jacobson,83,70.367,283.1,62.16,63.2,67.8,-0.064,0.302,0.24100000000000002,0.24100000000000002,0.722,1101,3,0,1666252,2010
36,Spencer Levin,110,70.385,280.6,65.12,58.95,69.88,0.054000000000000006,0.413,-0.034,0.132,0.564,673,3,0,1199672,2010
37,Bryce Molder,84,70.403,278.0,63.16,62.4,65.28,-0.406,0.235,0.205,0.47600000000000003,0.507,1088,6,0,1428438,2010
38,Justin Leonard,89,70.419,277.8,69.46,57.32,65.09,-0.184,0.299,0.242,0.18100000000000002,0.539,1096,1,0,1026445,2010
39,Camilo Villegas,78,70.425,289.6,61.66,57.5,66.05,0.21,0.755,0.122,-0.396,0.691,623,7,1,3035523,2010
40,Rickie Fowler,98,70.429,292.7,64.19,59.51,69.9,0.408,0.395,-0.138,0.129,0.7929999999999999,1564,7,0,2857108,2010
41,Stewart Cink,84,70.431,292.4,63.98,57.08,68.61,0.431,0.309,-0.111,0.19,0.8270000000000001,1448,3,0,1573636,2010
42,Jonathan Byrd,85,70.437,290.9,61.54,61.66,70.0,0.091,0.046,0.354,0.028999999999999998,0.524,483,4,1,1534981,2010
43,Adam Scott,70,70.468,294.4,62.93,54.03,69.61,0.47200000000000003,1.1640000000000001,-0.027000000000000003,-0.746,0.862,640,4,1,2489402,2010
44,Ricky Barnes,103,70.47,285.5,58.37,59.59,68.23,-0.244,0.675,0.149,0.021,0.604,1027,6,0,1835195,2010
45,Hunter Mahan,85,70.476,291.8,67.94,58.65,68.65,0.642,0.069,-0.115,0.068,0.665,678,3,2,3574550,2010
46,Jeff Overton,89,70.497,297.3,55.44,56.8,66.86,0.23199999999999998,0.064,-0.07400000000000001,0.409,0.63,480,6,0,3456356,2010
47,Shaun Micheel,70,70.499,283.2,62.67,61.27,64.61,-0.136,0.182,0.205,0.235,0.48700000000000004,600,3,0,1025500,2010
48,Tom Gillis,97,70.514,288.7,68.54,60.27,65.98,0.348,-0.297,0.21,0.359,0.616,1276,3,0,1166146,2010
49,Zach Johnson,93,70.527,279.7,71.24,57.66,66.54,0.11800000000000001,0.221,-0.129,0.583,0.792,683,3,1,2916993,2010
50,Carl Pettersson,99,70.55199999999999,282.1,62.82,62.06,63.8,-0.18,-0.152,0.069,0.818,0.5539999999999999,1332,4,1,1934465,2010
51,Pat Perez,90,70.593,287.1,65.23,62.23,68.95,-0.005,-0.001,0.19899999999999998,0.379,0.5720000000000001,581,3,0,947588,2010
52,Chad Collins,87,70.59899999999999,275.8,60.27,64.37,63.29,-0.66,-0.11599999999999999,0.293,0.626,0.14300000000000002,540,3,0,815961,2010
53,Sean O'Hair,84,70.60300000000001,289.3,63.98,61.83,68.22,0.431,0.198,0.068,-0.071,0.615,1206,3,0,1859040,2010
54,Kevin Sutherland,86,70.604,287.9,66.89,62.44,71.96,0.201,0.054000000000000006,0.303,-0.094,0.46799999999999997,499,1,0,818682,2010
55,Matt Jones,89,70.605,293.3,57.07,60.61,65.29,-0.122,-0.21899999999999997,0.321,0.509,0.495,1035,5,0,1215743,2010
56,John Senden,103,70.618,290.2,67.22,57.65,72.49,0.37200000000000005,0.455,-0.078,-0.139,0.608,1192,2,0,1274058,2010
57,Ryan Moore,80,70.623,289.7,67.99,60.76,66.67,0.45,0.026000000000000002,-0.091,0.299,0.687,613,6,0,2374823,2010
58,Chad Campbell,94,70.62899999999999,285.1,69.01,59.46,69.06,0.102,0.606,0.042,-0.106,0.645,598,2,0,971154,2010
59,Jeev Milkha Singh,59,70.631,287.3,60.94,63.69,65.28,-0.092,-0.139,0.396,-0.045,0.11800000000000001,253,1,0,420245,2010
60,Stephen Ames,75,70.639,282.0,66.47,59.67,67.79,0.011000000000000001,0.054000000000000006,0.12,0.375,0.5529999999999999,866,1,0,916527,2010
61,Briny Baird,87,70.639,282.0,65.45,61.49,69.41,-0.2,0.33399999999999996,0.054000000000000006,-0.026000000000000002,0.16899999999999998,458,1,0,753577,2010
62,Graham DeLaet,88,70.645,305.7,64.74,61.56,71.27,0.6779999999999999,0.111,-0.038,-0.36,0.396,393,3,0,954011,2010
63,D.J. Trahan,92,70.661,301.1,61.4,54.83,71.26,0.6920000000000001,0.45,-0.179,-0.467,0.494,1195,7,0,1619693,2010
64,Heath Slocum,97,70.673,278.9,72.42,62.87,69.59,0.156,0.546,0.134,-0.259,0.58,1222,5,1,2387687,2010
65,Webb Simpson,98,70.683,285.4,60.47,59.46,66.16,-0.308,-0.046,0.153,0.37,0.16899999999999998,628,2,0,972962,2010
66,Kevin Streelman,90,70.727,290.3,65.64,56.59,66.67,0.478,-0.23600000000000002,-0.155,0.044000000000000004,0.13,583,5,0,1472349,2010
67,John Rollins,81,70.72800000000001,295.5,64.58,59.27,68.18,0.56,-0.07400000000000001,0.22399999999999998,-0.21600000000000003,0.49700000000000005,736,2,0,1182736,2010
68,Greg Chalmers,93,70.732,275.5,59.8,64.32,66.01,-0.555,0.06,0.07,0.772,0.354,1113,2,0,989415,2010
69,Ryuji Imada,90,70.753,278.7,63.11,63.13,64.51,-0.298,-0.207,0.24,0.551,0.28600000000000003,720,4,0,1028869,2010
70,Brian Gay,101,70.756,266.4,74.0,66.51,63.44,-0.597,0.159,0.228,0.73,0.518,1142,2,0,1521663,2010
71,Tom Pernice Jr.,74,70.757,280.0,66.95,59.61,69.78,-0.212,0.225,0.271,-0.165,0.121,331,1,0,662730,2010
72,Geoff Ogilvy,62,70.764,287.0,57.94,56.16,67.69,-0.165,0.488,0.040999999999999995,0.37,0.735,753,2,1,2393045,2010
73,Marc Leishman,87,70.76899999999999,295.0,58.37,56.9,66.67,0.07400000000000001,0.41700000000000004,0.07200000000000001,-0.146,0.418,1268,2,0,1488837,2010
74,J.J. Henry,92,70.77199999999999,292.8,65.07,59.62,68.72,0.38299999999999995,-0.19,-0.052000000000000005,0.217,0.36,603,2,0,1035688,2010
75,Vaughn Taylor,87,70.794,284.4,68.26,57.46,68.33,0.07400000000000001,0.33299999999999996,0.039,-0.055999999999999994,0.387,1495,6,0,1838861,2010
76,Ryan Palmer,84,70.824,295.8,57.23,55.56,65.48,0.175,0.01,-0.324,0.433,0.294,595,5,1,2985296,2010
77,Jarrod Lyle,54,70.835,296.2,63.4,57.84,65.34,0.266,-0.441,0.157,0.049,0.027000000000000003,227,2,0,422760,2010
78,Scott Verplank,74,70.83800000000001,278.6,68.16,59.37,63.85,-0.12,0.456,-0.013000000000000001,0.034,0.36,813,3,0,1653190,2010
79,Kenny Perry,69,70.84100000000001,290.6,67.99,61.74,69.04,0.605,0.151,-0.111,-0.244,0.401,565,1,0,968811,2010
80,Brett Wetterich,54,70.847,307.3,57.82,58.71,68.11,0.415,0.106,-0.29100000000000004,-0.126,0.107,248,1,0,510672,2010
81,Jeff Quinney,91,70.851,273.3,70.34,59.7,65.45,-0.402,0.207,-0.23199999999999998,0.38799999999999996,-0.039,378,2,0,605866,2010
82,Boo Weekley,88,70.851,291.9,67.14,60.32,70.07,0.662,0.057999999999999996,-0.162,-0.376,0.183,526,3,0,872729,2010
83,Jason Bohn,84,70.85600000000001,279.8,66.89,57.49,67.79,0.08199999999999999,0.324,-0.10300000000000001,0.13,0.43,1079,2,1,1904763,2010
84,Aron Price,70,70.85600000000001,284.6,67.23,58.53,70.49,-0.1,0.29100000000000004,0.051,0.017,0.259,358,3,0,713737,2010
85,Ben Curtis,78,70.87100000000001,275.5,70.07,59.69,68.02,-0.159,0.054000000000000006,0.11,0.22899999999999998,0.23399999999999999,416,1,0,812136,2010
86,Steve Marino,81,70.875,290.6,61.96,56.33,67.49,0.27,-0.016,0.053,0.261,0.5670000000000001,778,3,0,1479239,2010
87,Alex Prugh,88,70.878,295.7,58.4,55.35,68.6,0.39,-0.304,-0.19699999999999998,0.20199999999999999,0.092,526,4,0,1272606,2010
88,Davis Love III,79,70.888,297.7,64.2,54.37,70.25,0.297,0.364,0.019,-0.51,0.17300000000000001,708,3,0,1214472,2010
89,Michael Sim,64,70.896,283.3,63.35,61.58,65.34,-0.35100000000000003,-0.237,0.306,0.518,0.235,1244,3,0,1338926,2010
90,Michael Connell,89,70.9,281.3,63.4,59.13,66.94,-0.284,0.081,0.006999999999999999,0.337,0.142,314,2,0,846459,2010
91,Charles Warren,64,70.917,302.5,65.93,54.58,71.74,0.581,0.327,-0.387,-0.41100000000000003,0.109,116,3,0,574616,2010
92,Will MacKenzie,72,70.918,290.8,66.33,59.31,68.52,0.363,0.177,0.10300000000000001,-0.44799999999999995,0.20199999999999999,267,1,0,557504,2010
93,Ãngel Cabrera,64,70.919,304.5,54.49,55.15,65.78,0.598,-0.027000000000000003,-0.17,-0.14800000000000002,0.249,1082,2,0,1266440,2010
94,Scott McCarron,90,70.94,288.6,67.36,61.19,65.8,0.09300000000000001,-0.529,0.079,0.507,0.155,354,1,0,642543,2010
95,Chris Couch,66,70.94800000000001,292.4,65.87,56.28,66.5,0.444,-0.242,-0.19899999999999998,0.302,0.307,709,2,0,888146,2010
96,Lucas Glover,75,70.949,295.7,62.84,54.15,67.42,0.285,0.138,-0.006,-0.115,0.297,770,3,0,1511275,2010
97,Michael Letzig,84,70.95100000000001,289.7,63.47,56.08,67.92,0.115,-0.121,0.11800000000000001,-0.071,0.028999999999999998,415,1,0,563729,2010
98,Jimmy Walker,82,70.953,292.9,51.29,58.46,65.88,-0.5379999999999999,0.336,0.047,0.252,0.09300000000000001,642,2,0,937987,2010
99,Stuart Appleby,101,70.954,289.0,59.75,58.82,61.84,-0.23600000000000002,0.077,0.348,-0.055999999999999994,0.13,1157,3,1,1965825,2010
100,James Driscoll,78,70.954,293.9,56.96,58.15,66.81,-0.013999999999999999,-0.26,0.019,0.315,0.055999999999999994,340,1,0,500625,2010
